TITLE,Sucrose_0.04M
1379.6000,-0.0636092
1379.4000,-0.0264927
1379.2000,-0.0639845
1379.0000,-0.049172
1378.7999,-0.0464455
1378.6000,-0.0646064
1378.4000,-0.0430705
1378.2000,-0.0604643
1378.0000,-0.0415907
1377.7999,-0.0462658
1377.6000,-0.0494607
1377.4000,-0.0441497
1377.2000,-0.0742132
1377.0000,-0.0472994
1376.7999,-0.0555531
1376.6000,-0.0397952
1376.4000,-0.0419763
1376.2000,-0.0610245
1376.0000,-0.0448009
1375.7999,-0.0428451
1375.6000,-0.0464784
1375.4000,-0.0538681
1375.2000,-0.064383
1375.0000,-0.0392505
1374.7999,-0.0488164
1374.6000,-0.0331527
1374.4000,-0.0421255
1374.2000,-0.0517705
1374.0000,-0.0409844
1373.7999,-0.0382021
1373.6000,-0.0407997
1373.4000,-0.0455417
1373.2000,-0.0405283
1373.0000,-0.0379904
1372.7999,-0.0457712
1372.6000,-0.0270002
1372.4000,-0.0308655
1372.2000,-0.0324534
1372.0000,-0.0340383
1371.7999,-0.0430376
1371.6000,-0.0417235
1371.4000,-0.0382023
1371.2000,-0.033041
1371.0000,-0.0374965
1370.7999,-0.0346829
1370.6000,-0.0262899
1370.4000,-0.0223927
1370.2000,-0.0231613
1370.0000,-0.0331538
1369.7999,-0.0367645
1369.6000,-0.0342382
1369.4000,-0.0280753
1369.2000,-0.0260681
1369.0000,-0.0247119
1368.7999,-0.0279814
1368.6000,-0.0324489
1368.4000,-0.0288324
1368.2000,-0.0274183
1368.0000,-0.0223337
1367.7999,-0.0327511
1367.6000,-0.0353708
1367.4000,-0.0386649
1367.2000,-0.028108
1367.0000,-0.0257915
1366.7999,-0.0244466
1366.6000,-0.0278189
1366.4000,-0.028703
1366.2000,-0.0283927
1366.0000,-0.0245223
1365.7999,-0.0318384
1365.6000,-0.0295306
1365.4000,-0.0309426
1365.2000,-0.0231369
1365.0000,-0.0301459
1364.7999,-0.0294649
1364.6000,-0.0261291
1364.4000,-0.0278249
1364.2000,-0.0220469
1364.0000,-0.0233284
1363.7999,-0.0265778
1363.6000,-0.0201195
1363.4000,-0.0274519
1363.2000,-0.0237759
1363.0000,-0.0287858
1362.7999,-0.0244876
1362.6000,-0.0282959
1362.4000,-0.0315388
1362.2000,-0.0271895
1362.0000,-0.0300109
1361.7999,-0.0259314
1361.6000,-0.0269146
1361.4000,-0.0254
1361.2000,-0.0210958
1361.0000,-0.0231002
1360.7999,-0.0197921
1360.6000,-0.0264335
1360.4000,-0.0272912
1360.2000,-0.0234538
1360.0000,-0.0244213
1359.7999,-0.0250658
1359.6000,-0.0278474
1359.4000,-0.0199699
1359.2000,-0.0212218
1359.0000,-0.0229338
1358.7999,-0.0225239
1358.6000,-0.0242915
1358.4000,-0.0222361
1358.2000,-0.0241251
1358.0000,-0.0240622
1357.7999,-0.0202286
1357.6000,-0.0261474
1357.4000,-0.0218611
1357.2000,-0.0245428
1357.0000,-0.0216171
1356.7999,-0.0230139
1356.6000,-0.0213706
1356.4000,-0.0220715
1356.2000,-0.0205586
1356.0000,-0.0242612
1355.7999,-0.0206113
1355.6000,-0.0225071
1355.4000,-0.0185538
1355.2000,-0.0212821
1355.0000,-0.0247423
1354.7999,-0.0239219
1354.6000,-0.0206026
1354.4000,-0.0225531
1354.2000,-0.0170642
1354.0000,-0.0218789
1353.7999,-0.0211468
1353.6000,-0.0232374
1353.4000,-0.0217582
1353.2000,-0.0219673
1353.0000,-0.0217103
1352.7999,-0.0212593
1352.6000,-0.0219375
1352.4000,-0.0212985
1352.2000,-0.0190224
1352.0000,-0.0223921
1351.7999,-0.0236924
1351.6000,-0.0241087
1351.4000,-0.0205871
1351.2000,-0.0212146
1351.0000,-0.0206178
1350.7999,-0.019548
1350.6000,-0.021143
1350.4000,-0.0196851
1350.2000,-0.0204694
1350.0000,-0.0223336
1349.7999,-0.0223905
1349.6000,-0.019874
1349.4000,-0.0201726
1349.2000,-0.0204873
1349.0000,-0.0206557
1348.7999,-0.0219717
1348.6000,-0.0209849
1348.4000,-0.0181057
1348.2000,-0.0206235
1348.0000,-0.0179192
1347.7999,-0.0219811
1347.6000,-0.0214061
1347.4000,-0.0218894
1347.2000,-0.0211437
1347.0000,-0.0193843
1346.7999,-0.0180189
1346.6000,-0.0177639
1346.4000,-0.0176409
1346.2000,-0.0201202
1346.0000,-0.0157768
1345.7999,-0.0196213
1345.6000,-0.0180409
1345.4000,-0.0188663
1345.2000,-0.0176266
1345.0000,-0.0187151
1344.7999,-0.0181776
1344.6000,-0.0190677
1344.4000,-0.0174328
1344.2000,-0.0163191
1344.0000,-0.0138282
1343.7999,-0.0175876
1343.6000,-0.0166565
1343.4000,-0.0185302
1343.2000,-0.0177359
1343.0000,-0.0182307
1342.7999,-0.0179949
1342.6000,-0.0181354
1342.4000,-0.0170685
1342.2000,-0.0171203
1342.0000,-0.0160133
1341.7999,-0.0167495
1341.6000,-0.0164867
1341.4000,-0.0172443
1341.2000,-0.0171825
1341.0000,-0.0166048
1340.7999,-0.0141933
1340.6000,-0.0172779
1340.4000,-0.0180155
1340.2000,-0.0157941
1340.0000,-0.0166167
1339.7999,-0.0170458
1339.6000,-0.0159892
1339.4000,-0.0147115
1339.2000,-0.0157521
1339.0000,-0.0162183
1338.7999,-0.0171534
1338.6000,-0.0164218
1338.4000,-0.0161615
1338.2000,-0.0156036
1338.0000,-0.0172108
1337.7999,-0.0149782
1337.6000,-0.0143795
1337.4000,-0.0145668
1337.2000,-0.0148979
1337.0000,-0.0133619
1336.7999,-0.0154149
1336.6000,-0.0143129
1336.4000,-0.016367
1336.2000,-0.013806
1336.0000,-0.0140666
1335.7999,-0.0133639
1335.6000,-0.0130769
1335.4000,-0.0146107
1335.2000,-0.0161684
1335.0000,-0.0151154
1334.7999,-0.0158873
1334.6000,-0.015214
1334.4000,-0.0156205
1334.2000,-0.0130654
1334.0000,-0.0152278
1333.7999,-0.0127947
1333.6000,-0.0137677
1333.4000,-0.0139797
1333.2000,-0.0138359
1333.0000,-0.0130411
1332.7999,-0.0127546
1332.6000,-0.012961
1332.4000,-0.0131972
1332.2000,-0.0128544
1332.0000,-0.0144008
1331.7999,-0.0122131
1331.6000,-0.0133238
1331.4000,-0.0113739
1331.2000,-0.0121401
1331.0000,-0.0132923
1330.7999,-0.0128246
1330.6000,-0.0130663
1330.4000,-0.0122558
1330.2000,-0.0119865
1330.0000,-0.0121723
1329.7999,-0.011485
1329.6000,-0.0114404
1329.4000,-0.0114747
1329.2000,-0.011535
1329.0000,-0.0117976
1328.7999,-0.0114974
1328.6000,-0.0120313
1328.4000,-0.0111735
1328.2000,-0.012126
1328.0000,-0.0109029
1327.7999,-0.0110046
1327.6000,-0.0112522
1327.4000,-0.0116973
1327.2000,-0.0115595
1327.0000,-0.0112931
1326.7999,-0.0101594
1326.6000,-0.0114839
1326.4000,-0.0109799
1326.2000,-0.0115047
1326.0000,-0.0109545
1325.7999,-0.0109624
1325.6000,-0.00996369
1325.4000,-0.0104903
1325.2000,-0.00987838
1325.0000,-0.0107948
1324.7999,-0.00959948
1324.6000,-0.010059
1324.4000,-0.00920665
1324.2000,-0.0100225
1324.0000,-0.00902099
1323.7999,-0.00877182
1323.6000,-0.00835602
1323.4000,-0.00963922
1323.2000,-0.00980348
1323.0000,-0.00971333
1322.7999,-0.00907925
1322.6000,-0.00983187
1322.4000,-0.00864347
1322.2000,-0.00901346
1322.0000,-0.00791605
1321.7999,-0.00814533
1321.6000,-0.00832786
1321.4000,-0.00913803
1321.2000,-0.00898042
1321.0000,-0.00853385
1320.7999,-0.0080805
1320.6000,-0.00793107
1320.4000,-0.00836197
1320.2000,-0.00930518
1320.0000,-0.00772917
1319.7999,-0.00749206
1319.6000,-0.0079097
1319.4000,-0.008168
1319.2000,-0.00835449
1319.0000,-0.00742447
1318.7999,-0.00796165
1318.6000,-0.00727853
1318.4000,-0.0068922
1318.2000,-0.00725135
1318.0000,-0.00715306
1317.7999,-0.00708419
1317.6000,-0.00748279
1317.4000,-0.00727956
1317.2000,-0.00744994
1317.0000,-0.00647871
1316.7999,-0.00746478
1316.6000,-0.00606311
1316.4000,-0.00637151
1316.2000,-0.00639552
1316.0000,-0.00640347
1315.7999,-0.00640753
1315.6000,-0.00633511
1315.4000,-0.00580187
1315.2000,-0.0059075
1315.0000,-0.00577564
1314.7999,-0.00670166
1314.6000,-0.00572083
1314.4000,-0.00633584
1314.2000,-0.00588937
1314.0000,-0.00617593
1313.7999,-0.00575155
1313.6000,-0.00602127
1313.4000,-0.00503684
1313.2000,-0.00505093
1313.0000,-0.00505948
1312.7999,-0.00550864
1312.6000,-0.00512326
1312.4000,-0.00567414
1312.2000,-0.00501829
1312.0000,-0.0053008
1311.7999,-0.00512036
1311.6000,-0.00546852
1311.4000,-0.00469155
1311.2000,-0.00458812
1311.0000,-0.00487868
1310.7999,-0.00499727
1310.6000,-0.00410371
1310.4000,-0.00461198
1310.2000,-0.00452808
1310.0000,-0.00382808
1309.7999,-0.00368444
1309.6000,-0.00400429
1309.4000,-0.00445375
1309.2000,-0.00440141
1309.0000,-0.00443943
1308.7999,-0.00445728
1308.6000,-0.00386737
1308.4000,-0.00439777
1308.2000,-0.00441705
1308.0000,-0.00398027
1307.7999,-0.00437381
1307.6000,-0.00358878
1307.4000,-0.00385093
1307.2000,-0.00346767
1307.0000,-0.00360352
1306.7999,-0.00350297
1306.6000,-0.00321683
1306.4000,-0.00329096
1306.2000,-0.00361242
1306.0000,-0.00335493
1305.7999,-0.00344589
1305.6000,-0.00267776
1305.4000,-0.00350155
1305.2000,-0.00297534
1305.0000,-0.00357279
1304.7999,-0.0031381
1304.6000,-0.00302341
1304.4000,-0.00295718
1304.2000,-0.00283637
1304.0000,-0.00276902
1303.7999,-0.00311718
1303.6000,-0.00251916
1303.4000,-0.00264454
1303.2000,-0.00194854
1303.0000,-0.00227849
1302.7999,-0.00197034
1302.6000,-0.00260514
1302.4000,-0.00233996
1302.2000,-0.00228287
1302.0000,-0.00200395
1301.7999,-0.0021879
1301.6000,-0.00195886
1301.4000,-0.00199832
1301.2000,-0.00190796
1301.0000,-0.0021027
1300.7999,-0.00190895
1300.6000,-0.0023274
1300.4000,-0.00154691
1300.2000,-0.00178606
1300.0000,-0.00189513
1299.7999,-0.00191845
1299.6000,-0.00178744
1299.4000,-0.00118936
1299.2000,-0.00130629
1299.0000,-0.00188349
1298.7999,-0.00155442
1298.6000,-0.00134625
1298.4000,-0.00146887
1298.2000,-0.00128149
1298.0000,-0.0012849
1297.7999,-0.000647981
1297.6000,-0.00125543
1297.4000,-0.00148648
1297.2000,-0.000800803
1297.0000,-0.000914069
1296.7999,-0.000775037
1296.6000,-0.000700917
1296.4000,-0.00131327
1296.2000,-0.000880844
1296.0000,-0.000990936
1295.7999,-0.000739052
1295.6000,-0.00104833
1295.4000,-0.000468162
1295.2000,-0.000619784
1295.0000,-0.000679934
1294.7999,-0.000457695
1294.6000,-0.000216746
1294.4000,-0.000420601
1294.2000,-7.53753E-005
1294.0000,-0.000381538
1293.7999,7.59394E-005
1293.6000,-0.000303952
1293.4000,0.000139391
1293.2000,-0.000130931
1293.0000,-0.000302725
1292.7999,-0.000389891
1292.6000,0.000104053
1292.4000,0.000155748
1292.2000,0.00010755
1292.0000,-0.000176058
1291.7999,0.000252458
1291.6000,0.000436221
1291.4000,0.000538497
1291.2000,-0.00021169
1291.0000,0.000343408
1290.7999,6.04624E-005
1290.6000,0.000362588
1290.4000,0.00067503
1290.2000,0.000558912
1290.0000,0.000758534
1289.7999,0.000679242
1289.6000,0.000466572
1289.4000,0.000385314
1289.2000,0.000145872
1289.0000,0.000476351
1288.7999,0.000559984
1288.6000,0.000790388
1288.4000,0.000849919
1288.2000,0.000631287
1288.0000,0.000877098
1287.7999,0.000972178
1287.6000,0.000766094
1287.4000,0.000864231
1287.2000,0.000966594
1287.0000,0.000831876
1286.7999,0.000935271
1286.6000,0.00100909
1286.4000,0.00126736
1286.2000,0.00106494
1286.0000,0.00126916
1285.7999,0.00105706
1285.6000,0.00122087
1285.4000,0.00125457
1285.2000,0.00121186
1285.0000,0.00126655
1284.7999,0.00141871
1284.6000,0.00097329
1284.4000,0.0013006
1284.2000,0.00133268
1284.0000,0.00165779
1283.7999,0.00145605
1283.6000,0.00159609
1283.4000,0.00142737
1283.2000,0.00154711
1283.0000,0.00167057
1282.7999,0.00174719
1282.6000,0.00146655
1282.4000,0.00191351
1282.2000,0.00159694
1282.0000,0.00173919
1281.7999,0.0019544
1281.6000,0.00216613
1281.4000,0.00177916
1281.2000,0.00192699
1281.0000,0.00170206
1280.7999,0.00175165
1280.6000,0.0020289
1280.4000,0.0019567
1280.2000,0.00210066
1280.0000,0.00220851
1279.7999,0.0019215
1279.6000,0.00231345
1279.4000,0.00190219
1279.2000,0.00205558
1279.0000,0.00213763
1278.7999,0.00216124
1278.6000,0.00252065
1278.4000,0.002188
1278.2000,0.0024137
1278.0000,0.00245754
1277.7999,0.00252062
1277.6000,0.00276996
1277.4000,0.00269484
1277.2000,0.0026569
1277.0000,0.00241078
1276.7999,0.00237622
1276.6000,0.00252776
1276.4000,0.00253313
1276.2000,0.00263839
1276.0000,0.00250093
1275.7999,0.00269988
1275.6000,0.0026178
1275.4000,0.00256411
1275.2000,0.00247753
1275.0000,0.00247344
1274.7999,0.00266062
1274.6000,0.0029526
1274.4000,0.00294736
1274.2000,0.00311763
1274.0000,0.00281038
1273.7999,0.00274913
1273.6000,0.00280966
1273.4000,0.00293278
1273.2000,0.00268537
1273.0000,0.00284794
1272.7999,0.00270548
1272.6000,0.00300919
1272.4000,0.003151
1272.2000,0.00297774
1272.0000,0.00285544
1271.7999,0.00313534
1271.6000,0.00294604
1271.4000,0.0029867
1271.2000,0.00313762
1271.0000,0.00306515
1270.7999,0.00312357
1270.6000,0.00335148
1270.4000,0.00296949
1270.2000,0.00340652
1270.0000,0.0032896
1269.7999,0.00323081
1269.6000,0.00337554
1269.4000,0.0032994
1269.2000,0.00353474
1269.0000,0.003135
1268.7999,0.00335437
1268.6000,0.00344607
1268.4000,0.003204
1268.2000,0.00311445
1268.0000,0.0030716
1267.7999,0.00350526
1267.6000,0.00359122
1267.4000,0.00351125
1267.2000,0.00327965
1267.0000,0.0033694
1266.7999,0.00359205
1266.6000,0.00331426
1266.4000,0.00349407
1266.2000,0.00331833
1266.0000,0.00330443
1265.7999,0.00328059
1265.6000,0.00326113
1265.4000,0.00331224
1265.2000,0.00327465
1265.0000,0.00361467
1264.7999,0.00371445
1264.6000,0.00340758
1264.4000,0.00353114
1264.2000,0.00359025
1264.0000,0.00385032
1263.7999,0.00377266
1263.6000,0.00351439
1263.4000,0.00354223
1263.2000,0.00368281
1263.0000,0.00376692
1262.7999,0.00371663
1262.6000,0.00375467
1262.4000,0.00379335
1262.2000,0.00353567
1262.0000,0.0036296
1261.7999,0.00378107
1261.6000,0.00357996
1261.4000,0.00344694
1261.2000,0.00332554
1261.0000,0.003562
1260.7999,0.00384205
1260.6000,0.00369651
1260.4000,0.00355378
1260.2000,0.00329293
1260.0000,0.00344589
1259.7999,0.00365158
1259.6000,0.00332517
1259.4000,0.00393438
1259.2000,0.00381636
1259.0000,0.00349908
1258.7999,0.00369631
1258.6000,0.0033589
1258.4000,0.00365216
1258.2000,0.00385142
1258.0000,0.00360167
1257.7999,0.00360046
1257.6000,0.00356214
1257.4000,0.00379651
1257.2000,0.00358235
1257.0000,0.00379933
1256.7999,0.00365991
1256.6000,0.00358893
1256.4000,0.00361605
1256.2000,0.00359086
1256.0000,0.00388288
1255.7999,0.00378422
1255.6000,0.00382213
1255.4000,0.00382023
1255.2000,0.00402359
1255.0000,0.00415011
1254.7999,0.00360142
1254.6000,0.00383113
1254.4000,0.00392426
1254.2000,0.00387459
1254.0000,0.00405712
1253.7999,0.00385761
1253.6000,0.00374346
1253.4000,0.0036486
1253.2000,0.00362266
1253.0000,0.00366607
1252.7999,0.00401049
1252.6000,0.0039986
1252.4000,0.00401721
1252.2000,0.0040469
1252.0000,0.00405111
1251.7999,0.00393398
1251.6000,0.00407786
1251.4000,0.00368724
1251.2000,0.0037386
1251.0000,0.00391791
1250.7999,0.00388106
1250.6000,0.00393614
1250.4000,0.00415542
1250.2000,0.00370526
1250.0000,0.00385809
1249.7999,0.00356513
1249.6000,0.00395726
1249.4000,0.00421945
1249.2000,0.00390972
1249.0000,0.00396084
1248.7999,0.00384036
1248.6000,0.00386985
1248.4000,0.00407533
1248.2000,0.00378165
1248.0000,0.00413405
1247.7999,0.00381261
1247.6000,0.00394255
1247.4000,0.00395028
1247.2000,0.00379021
1247.0000,0.00381605
1246.7999,0.00378276
1246.6000,0.00418359
1246.4000,0.00411605
1246.2000,0.0039612
1246.0000,0.00412358
1245.7999,0.00380641
1245.6000,0.00380618
1245.4000,0.00358557
1245.2000,0.0037445
1245.0000,0.003982
1244.7999,0.00413241
1244.6000,0.00427457
1244.4000,0.00407028
1244.2000,0.00412032
1244.0000,0.0036853
1243.7999,0.00378481
1243.6000,0.00374545
1243.4000,0.00356065
1243.2000,0.00390757
1243.0000,0.00383175
1242.7999,0.0038692
1242.6000,0.00383083
1242.4000,0.00336089
1242.2000,0.0039989
1242.0000,0.0038997
1241.7999,0.00371527
1241.6000,0.00398448
1241.4000,0.00447947
1241.2000,0.00373901
1241.0000,0.00366357
1240.7999,0.00379423
1240.6000,0.0042586
1240.4000,0.00399197
1240.2000,0.0043635
1240.0000,0.00404585
1239.7999,0.00409947
1239.6000,0.00419773
1239.4000,0.00417691
1239.2000,0.00418207
1239.0000,0.00421693
1238.7999,0.00373931
1238.6000,0.00417199
1238.4000,0.00408031
1238.2000,0.00415109
1238.0000,0.00410577
1237.7999,0.00418199
1237.6000,0.00378806
1237.4000,0.00377935
1237.2000,0.00393267
1237.0000,0.00401011
1236.7999,0.00411143
1236.6000,0.00416211
1236.4000,0.00410119
1236.2000,0.00416783
1236.0000,0.00361224
1235.7999,0.0037631
1235.6000,0.00394224
1235.4000,0.0040616
1235.2000,0.00403837
1235.0000,0.00352615
1234.7999,0.00375938
1234.6000,0.003812
1234.4000,0.003925
1234.2000,0.00403555
1234.0000,0.0039274
1233.7999,0.00425817
1233.6000,0.00432975
1233.4000,0.00445583
1233.2000,0.00434375
1233.0000,0.00393905
1232.7999,0.00439028
1232.6000,0.00399918
1232.4000,0.00421635
1232.2000,0.00397505
1232.0000,0.00417422
1231.7999,0.00420413
1231.6000,0.00427999
1231.4000,0.00437222
1231.2000,0.00452141
1231.0000,0.00417841
1230.7999,0.00442373
1230.6000,0.00425978
1230.4000,0.00457519
1230.2000,0.00420971
1230.0000,0.00429352
1229.7999,0.00424694
1229.6000,0.00453846
1229.4000,0.00421972
1229.2000,0.00456695
1229.0000,0.00416961
1228.7999,0.00423439
1228.6000,0.00425824
1228.4000,0.00445097
1228.2000,0.00407117
1228.0000,0.00432293
1227.7999,0.0043069
1227.6000,0.0044493
1227.4000,0.00433344
1227.2000,0.00434874
1227.0000,0.00427405
1226.7999,0.00480622
1226.6000,0.00441815
1226.4000,0.00460664
1226.2000,0.0041874
1226.0000,0.00425263
1225.7999,0.00460019
1225.6000,0.00458213
1225.4000,0.0045017
1225.2000,0.00423321
1225.0000,0.00432644
1224.7999,0.00461927
1224.6000,0.00446215
1224.4000,0.00459577
1224.2000,0.00460737
1224.0000,0.00492366
1223.7999,0.00487288
1223.6000,0.00457518
1223.4000,0.00500936
1223.2000,0.00449391
1223.0000,0.00499195
1222.7999,0.00486534
1222.6000,0.00451326
1222.4000,0.00482951
1222.2000,0.00489439
1222.0000,0.00459429
1221.7999,0.00485335
1221.6000,0.00455652
1221.4000,0.00494231
1221.2000,0.00469705
1221.0000,0.00505464
1220.7999,0.0045619
1220.6000,0.00497051
1220.4000,0.00472054
1220.2000,0.00495964
1220.0000,0.00476751
1219.7999,0.00462695
1219.6000,0.00458925
1219.4000,0.00510157
1219.2000,0.00481838
1219.0000,0.00513892
1218.7999,0.00496381
1218.6000,0.00540061
1218.4000,0.00509069
1218.2000,0.00507104
1218.0000,0.00485101
1217.7999,0.00510004
1217.6000,0.00486684
1217.4000,0.0050809
1217.2000,0.00485006
1217.0000,0.00528729
1216.7999,0.00529225
1216.6000,0.00534891
1216.4000,0.0049804
1216.2000,0.00513287
1216.0000,0.00525274
1215.7999,0.00549154
1215.6000,0.00528678
1215.4000,0.00548878
1215.2000,0.00529974
1215.0000,0.0053327
1214.7999,0.00507941
1214.6000,0.00526217
1214.4000,0.005578
1214.2000,0.00557312
1214.0000,0.00598349
1213.7999,0.00567404
1213.6000,0.00557851
1213.4000,0.00556538
1213.2000,0.00543267
1213.0000,0.00530403
1212.7999,0.0053948
1212.6000,0.00558898
1212.4000,0.0057574
1212.2000,0.0054768
1212.0000,0.00587833
1211.7999,0.00524828
1211.6000,0.00566123
1211.4000,0.00537601
1211.2000,0.00567565
1211.0000,0.00588161
1210.7999,0.00575327
1210.6000,0.0055423
1210.4000,0.00573881
1210.2000,0.00540218
1210.0000,0.0056443
1209.7999,0.00523508
1209.6000,0.00554967
1209.4000,0.00502751
1209.2000,0.00552053
1209.0000,0.00548019
1208.7999,0.00561496
1208.6000,0.00528798
1208.4000,0.00568132
1208.2000,0.0055524
1208.0000,0.00559549
1207.7999,0.00533728
1207.6000,0.00568448
1207.4000,0.00534423
1207.2000,0.00567237
1207.0000,0.0055118
1206.7999,0.00542358
1206.6000,0.005624
1206.4000,0.00610214
1206.2000,0.00539291
1206.0000,0.00564679
1205.7999,0.00551498
1205.6000,0.00574547
1205.4000,0.00541943
1205.2000,0.00535851
1205.0000,0.00522434
1204.7999,0.00507732
1204.6000,0.00527633
1204.4000,0.00530712
1204.2000,0.00589648
1204.0000,0.00592997
1203.7999,0.00540251
1203.6000,0.00534474
1203.4000,0.00514725
1203.2000,0.00521633
1203.0000,0.00524394
1202.7999,0.00519398
1202.6000,0.00574866
1202.4000,0.00531137
1202.2000,0.00571502
1202.0000,0.00553965
1201.7999,0.00554285
1201.6000,0.0053991
1201.4000,0.00505745
1201.2000,0.00499472
1201.0000,0.00527688
1200.7999,0.00527719
1200.6000,0.00534731
1200.4000,0.00470481
1200.2000,0.00543793
1200.0000,0.00464115
1199.7999,0.00501029
1199.6000,0.00502195
1199.4000,0.00505265
1199.2000,0.00491989
1199.0000,0.00484008
1198.7999,0.00467644
1198.6000,0.00453011
1198.4000,0.0050777
1198.2000,0.00537278
1198.0000,0.00503278
1197.7999,0.00478616
1197.6000,0.004688
1197.4000,0.00457829
1197.2000,0.00414232
1197.0000,0.00477481
1196.7999,0.0048405
1196.6000,0.00490119
1196.4000,0.00516738
1196.2000,0.00464236
1196.0000,0.00461107
1195.7999,0.00442387
1195.6000,0.00422698
1195.4000,0.00439148
1195.2000,0.00453724
1195.0000,0.00487779
1194.7999,0.00440178
1194.6000,0.00451752
1194.4000,0.00441526
1194.2000,0.00428703
1194.0000,0.00445852
1193.7999,0.00435336
1193.6000,0.00448987
1193.4000,0.00403563
1193.2000,0.00410429
1193.0000,0.00450902
1192.7999,0.00472874
1192.6000,0.00452493
1192.4000,0.00419436
1192.2000,0.00397103
1192.0000,0.00398202
1191.7999,0.00377764
1191.6000,0.0041111
1191.4000,0.00388428
1191.2000,0.00380665
1191.0000,0.00398747
1190.7999,0.00390666
1190.6000,0.00352242
1190.4000,0.00362159
1190.2000,0.00361336
1190.0000,0.004235
1189.7999,0.00391696
1189.6000,0.0035861
1189.4000,0.00403273
1189.2000,0.00387343
1189.0000,0.00352173
1188.7999,0.00402938
1188.6000,0.00378353
1188.4000,0.00387703
1188.2000,0.00362828
1188.0000,0.00391864
1187.7999,0.00376067
1187.6000,0.00360678
1187.4000,0.00368114
1187.2000,0.00367812
1187.0000,0.00370634
1186.7999,0.00359215
1186.6000,0.0037212
1186.4000,0.00373767
1186.2000,0.00361156
1186.0000,0.00365467
1185.7999,0.00318212
1185.6000,0.00325837
1185.4000,0.00308111
1185.2000,0.00308234
1185.0000,0.00328495
1184.7999,0.00306818
1184.6000,0.00327637
1184.4000,0.00283203
1184.2000,0.00298676
1184.0000,0.00304317
1183.7999,0.00323291
1183.6000,0.00326449
1183.4000,0.00281318
1183.2000,0.00311436
1183.0000,0.00320651
1182.7999,0.00262425
1182.6000,0.00273498
1182.4000,0.0024476
1182.2000,0.00259577
1182.0000,0.00218714
1181.7999,0.00264425
1181.6000,0.00243558
1181.4000,0.00236983
1181.2000,0.00242316
1181.0000,0.00253191
1180.7999,0.00195329
1180.6000,0.00218517
1180.4000,0.00221835
1180.2000,0.00234938
1180.0000,0.00201326
1179.7999,0.00219437
1179.6000,0.00202146
1179.4000,0.0021809
1179.2000,0.00172508
1179.0000,0.00200117
1178.7999,0.00191339
1178.6000,0.00201343
1178.4000,0.00178443
1178.2000,0.00207898
1178.0000,0.00191633
1177.7999,0.00170486
1177.6000,0.00167888
1177.4000,0.00175031
1177.2000,0.00184489
1177.0000,0.00170689
1176.7999,0.00100659
1176.6000,0.00136913
1176.4000,0.0013185
1176.2000,0.00150588
1176.0000,0.00141655
1175.7999,0.00156637
1175.6000,0.00169059
1175.4000,0.00106024
1175.2000,0.00138324
1175.0000,0.00106579
1174.7999,0.00100787
1174.6000,0.0012009
1174.4000,0.000800942
1174.2000,0.00132078
1174.0000,0.00130334
1173.7999,0.00110093
1173.6000,0.00138189
1173.4000,0.000852454
1173.2000,0.00105351
1173.0000,0.000706686
1172.7999,0.000924705
1172.6000,0.000315896
1172.4000,0.000400635
1172.2000,0.00073968
1172.0000,0.000921798
1171.7999,0.000337935
1171.6000,0.000548202
1171.4000,0.00011814
1171.2000,0.000401303
1171.0000,0.000456438
1170.7999,0.000496926
1170.6000,3.31748E-007
1170.4000,0.000151621
1170.2000,0.000205616
1170.0000,0.0008944
1169.7999,0.000185819
1169.6000,0.000475557
1169.4000,0.000238246
1169.2000,0.000267492
1169.0000,-4.92449E-005
1168.7999,0.000103377
1168.6000,-0.000168903
1168.4000,7.51939E-006
1168.2000,-0.000251516
1168.0000,-0.000215392
1167.7999,-0.000294586
1167.6000,-0.000147978
1167.4000,-0.000711464
1167.2000,-0.000652922
1167.0000,-0.00109731
1166.7999,-0.000561573
1166.6000,-0.000530806
1166.4000,-0.000691537
1166.2000,-0.000401623
1166.0000,-0.000670759
1165.7999,-0.000789565
1165.6000,-0.00111989
1165.4000,-0.00119838
1165.2000,-0.000812595
1165.0000,-0.00116187
1164.7999,-0.000760323
1164.6000,-0.000959661
1164.4000,-0.00143406
1164.2000,-0.000923382
1164.0000,-0.00127493
1163.7999,-0.000906642
1163.6000,-0.00148036
1163.4000,-0.00157037
1163.2000,-0.00141591
1163.0000,-0.00172372
1162.7999,-0.00161735
1162.6000,-0.00142563
1162.4000,-0.001793
1162.2000,-0.00129593
1162.0000,-0.00164142
1161.7999,-0.00138375
1161.6000,-0.00213897
1161.4000,-0.00173431
1161.2000,-0.00178539
1161.0000,-0.00168526
1160.7999,-0.00201171
1160.6000,-0.00163341
1160.4000,-0.00209212
1160.2000,-0.00202263
1160.0000,-0.00230726
1159.7999,-0.0017998
1159.6000,-0.00207296
1159.4000,-0.00202562
1159.2000,-0.00221359
1159.0000,-0.00242967
1158.7999,-0.00280156
1158.6000,-0.00259959
1158.4000,-0.00294212
1158.2000,-0.0025406
1158.0000,-0.00292846
1157.7999,-0.00255169
1157.6000,-0.00295761
1157.4000,-0.0025789
1157.2000,-0.00283587
1157.0000,-0.00293712
1156.7999,-0.00292106
1156.6000,-0.00287207
1156.4000,-0.00291181
1156.2000,-0.00296997
1156.0000,-0.00325072
1155.7999,-0.00297103
1155.6000,-0.00336574
1155.4000,-0.00341526
1155.2000,-0.00339987
1155.0000,-0.00344212
